symbol	file	line	consumer_type	text
selected_move_hash	tools/v7-governed-canary-dry-run-cycle	636	tooling_or_runtime_support	"selected_move_hash": selected_move_hash,
selected_moves	tools/v7-governed-canary-dry-run-cycle	637	tooling_or_runtime_support	"selected_moves": [{"user": user, "from": source, "target": target, "to": target}],
selected_move_hash	tools/v7-governed-canary-dry-run-cycle	670	tooling_or_runtime_support	recommendation_hash=selected_move_hash,
operation_id	tools/v7-governed-canary-dry-run-cycle	674	tooling_or_runtime_support	closure_reference=str(operation.get("operation_id") or packet.get("operation_id") or packet_id),
proposal	tools/v7-governed-canary-dry-run-cycle	681	tooling_or_runtime_support	append_jsonl(state_dir / "proposal-records.jsonl", records["recommendation"])
decisions	tools/v7-governed-canary-dry-run-cycle	741	tooling_or_runtime_support	shadow_history = read_jsonl_family(state_dir / "shadow-autonomy-decisions.jsonl")
selected_moves	tools/v7-governed-canary-dry-run-cycle	754	tooling_or_runtime_support	moves = selected_moves_from_planner_payload(planner_observe.get("payload", {}))
restore_barrier	tools/v7-governed-canary-dry-run-cycle	811	tooling_or_runtime_support	duplicate_guard_stage="pre_lease_pre_restore_barrier_pre_apply",
restore_barrier	tools/v7-governed-canary-dry-run-cycle	819	tooling_or_runtime_support	evidence_guard_stage="pre_lease_pre_restore_barrier_pre_apply",
restore_barrier	tools/v7-governed-canary-dry-run-cycle	827	tooling_or_runtime_support	restore_barrier_file = Path(args.restore_barrier_file) if args.restore_barrier_file else state_dir / "autoswitch-restore-barrier.json"
restore_barrier	tools/v7-governed-canary-dry-run-cycle	835	tooling_or_runtime_support	restore_barrier_file=restore_barrier_file,
restore_barrier	tools/v7-governed-canary-dry-run-cycle	843	tooling_or_runtime_support	operation={"terminal_state": "STOP_SAFE", "terminal_reason": "restore_barrier_clearance_denied", "apply_result": {"applied": False, "results": []}},
restore_barrier	tools/v7-governed-canary-dry-run-cycle	846	tooling_or_runtime_support	"restore_barrier_clearance_denied",
restore_barrier	tools/v7-governed-canary-dry-run-cycle	858	tooling_or_runtime_support	restore_barrier_file=restore_barrier_file,
terminal_reason	tools/v7-governed-canary-dry-run-cycle	869	tooling_or_runtime_support	reason=str(operation.get("terminal_reason") or "governed_transaction_complete"),
operation_id	tools/v7-governed-canary-dry-run-cycle	893	tooling_or_runtime_support	"operation_id": packet.get("operation_id", ""),
selected_move_hash	tools/v7-governed-canary-dry-run-cycle	894	tooling_or_runtime_support	"selected_move_hash": (packet.get("expected") or {}).get("selected_move_hash", ""),
restore_barrier	tools/v7-governed-canary-dry-run-cycle	900	tooling_or_runtime_support	"restore_barrier_written_now": bool((clearance_result.get("clearance_result") or {}).get("ok")),
proposal	tools/v7-governed-canary-dry-run-cycle	955	tooling_or_runtime_support	state_dir / "proposal-records.jsonl",
proposal	tools/v7-governed-canary-dry-run-cycle	956	tooling_or_runtime_support	state_dir / "proposals.jsonl",
restore_barrier	tools/v7-governed-canary-dry-run-cycle	1209	tooling_or_runtime_support	"restore_barrier_written_now": False,
decisions	tools/v7-governed-canary-dry-run-cycle	1236	tooling_or_runtime_support	shadow_history = read_jsonl_family(state_dir / "shadow-autonomy-decisions.jsonl")
selected_moves	tools/v7-governed-canary-dry-run-cycle	1253	tooling_or_runtime_support	moves = selected_moves_from_planner_payload(planner_observe.get("payload", {}))
selected_moves	tools/v7-restore-settle-gate	85	tooling_or_runtime_support	selected_moves = payload.get("selected_moves", 0)
selected_moves	tools/v7-restore-settle-gate	86	tooling_or_runtime_support	if isinstance(selected_moves, list):
selected_moves	tools/v7-restore-settle-gate	87	tooling_or_runtime_support	selected_moves_count = len(selected_moves)
selected_moves	tools/v7-restore-settle-gate	89	tooling_or_runtime_support	selected_moves_count = int(selected_moves or 0)
selected_moves	tools/v7-restore-settle-gate	94	tooling_or_runtime_support	"selected_moves": selected_moves_count,
candidate_moves_total	tools/v7-restore-settle-gate	95	tooling_or_runtime_support	"candidate_moves_total": int(payload.get("candidate_moves_total") or 0),
selected_moves	tools/v7-restore-settle-gate	110	tooling_or_runtime_support	selected = extract_int(r"selected_moves[=:\s]+(\d+)", text, 0)
selected_moves	tools/v7-restore-settle-gate	111	tooling_or_runtime_support	if selected == 0 and '"selected_moves": [' in text and '"selected_moves": []' not in text:
current_egress	tools/v7-restore-settle-gate	125	tooling_or_runtime_support	or "current_egress_not_eligible" in lower
selected_moves	tools/v7-restore-settle-gate	157	tooling_or_runtime_support	"selected_moves": selected,
candidate_moves_total	tools/v7-restore-settle-gate	158	tooling_or_runtime_support	"candidate_moves_total": candidate_total,
selected_moves	tools/v7-restore-settle-gate	180	tooling_or_runtime_support	"selected_moves": 3,
candidate_moves_total	tools/v7-restore-settle-gate	181	tooling_or_runtime_support	"candidate_moves_total": 16,
selected_moves	tools/v7-restore-settle-gate	193	tooling_or_runtime_support	if "DOWN_GRACE" in text and '"selected_moves": []' in text:
selected_moves	tools/v7-restore-settle-gate	199	tooling_or_runtime_support	"selected_moves": 0,
candidate_moves_total	tools/v7-restore-settle-gate	200	tooling_or_runtime_support	"candidate_moves_total": 0,
selected_moves	tools/v7-restore-settle-gate	289	tooling_or_runtime_support	selected_by_sample = [int(sample.get("selected_moves") or 0) for sample in samples]
selected_moves	tools/v7-restore-settle-gate	306	tooling_or_runtime_support	reasons.append("selected_moves_observed")
selected_moves	tools/v7-restore-settle-gate	350	tooling_or_runtime_support	"selected_moves_by_sample": selected_by_sample,
selected_moves	tools/v7-restore-settle-gate	373	tooling_or_runtime_support	if "selected_moves_observed" in reasons or "telegram_hard_block_observed" in reasons:
selected_moves	tools/v7-restore-settle-gate	391	tooling_or_runtime_support	"selected_moves_by_sample",
decisions	tools/v7-path-optimizer-advice	62	tooling_or_runtime_support	next_action = "Measure server-to-egress baseline before client path decisions."
decisions	tools/v7-path-optimizer-advice	93	tooling_or_runtime_support	path_decisions: list[str] = []
decisions	tools/v7-path-optimizer-advice	100	tooling_or_runtime_support	path_decisions.append(row["decision"])
decisions	tools/v7-path-optimizer-advice	107	tooling_or_runtime_support	path_decisions.append("pending_sample")
decisions	tools/v7-path-optimizer-advice	115	tooling_or_runtime_support	elif "production" in path_decisions:
decisions	tools/v7-path-optimizer-advice	118	tooling_or_runtime_support	elif "tune" in path_decisions:
decisions	tools/v7-path-optimizer-advice	121	tooling_or_runtime_support	elif "quarantine" in path_decisions:
restore_barrier	tools/v7-truth-check	497	tooling_or_runtime_support	"restore_barrier_known",
affected_users	tools/v7-observability-summary	620	tooling_or_runtime_support	"affected_users": groups["users"]["affected"],
current_egress	tools/v7-second-canary-target-readiness	226	tooling_or_runtime_support	def candidate_status(users: list[dict[str, str]], candidate_user: str, current_egress: str) -> dict[str, Any]:
current_egress	tools/v7-second-canary-target-readiness	230	tooling_or_runtime_support	"expected_current_egress": current_egress,
current_egress	tools/v7-second-canary-target-readiness	244	tooling_or_runtime_support	"current_egress": row.get("current", ""),
current_egress	tools/v7-second-canary-target-readiness	250	tooling_or_runtime_support	if row.get("current") != current_egress:
current_egress	tools/v7-second-canary-target-readiness	251	tooling_or_runtime_support	result["reasons"].append(f"candidate current egress is {row.get('current')}, expected {current_egress}")
current_egress	tools/v7-second-canary-target-readiness	271	tooling_or_runtime_support	current_egress: str,
current_egress	tools/v7-second-canary-target-readiness	294	tooling_or_runtime_support	if egress_id == current_egress:
current_egress	tools/v7-second-canary-target-readiness	386	tooling_or_runtime_support	current_egress: str,
current_egress	tools/v7-second-canary-target-readiness	393	tooling_or_runtime_support	candidate = candidate_status(users, candidate_user, current_egress)
current_egress	tools/v7-second-canary-target-readiness	395	tooling_or_runtime_support	evaluate_target(row, state, registry_counts, current_egress, execution_target_id)
current_egress	tools/v7-second-canary-target-readiness	397	tooling_or_runtime_support	if row.get("id") and row.get("id") != current_egress
current_egress	tools/v7-second-canary-target-readiness	439	tooling_or_runtime_support	"current_egress": current_egress,
current_egress	tools/v7-second-canary-target-readiness	461	tooling_or_runtime_support	print(f"current_egress={report['current_egress']}")
current_egress	tools/v7-second-canary-target-readiness	500	tooling_or_runtime_support	args.current_egress,
current_egress	tools/v7-route-movement-preview	254	tooling_or_runtime_support	"current_egress": current,
selected_moves	tools/v7-control-plane-governance-check	679	tooling_or_runtime_support	"selected_moves": Path("docs/track7/control-plane/e11_18-evidence/current-selected-moves-local-state-copy.json"),
selected_moves	tools/v7-control-plane-governance-check	690	tooling_or_runtime_support	"selected_moves": Path("docs/track7/control-plane/e12-evidence/current-selected-moves-local-state-copy.json"),
selected_moves	tools/v7-control-plane-governance-check	1066	tooling_or_runtime_support	selected_moves = "3" if "selected_moves=3" in classification else "unknown"
candidate_moves_total	tools/v7-control-plane-governance-check	1067	tooling_or_runtime_support	candidate_moves_total = "15" if "candidate_moves_total=15" in classification else "unknown"
selected_moves	tools/v7-control-plane-governance-check	1088	tooling_or_runtime_support	f"selected_moves={selected_moves} candidate_moves_total={candidate_moves_total} "
current_egress	tools/v7-control-plane-governance-check	1089	tooling_or_runtime_support	"target=vless reason=current_egress_not_eligible"
selected_moves	tools/v7-control-plane-governance-check	1147	tooling_or_runtime_support	"selected_moves_count": 3 if "selected_moves_count=3" in report or "selected_moves_count=3" in matrix else None,
selected_moves	tools/v7-control-plane-governance-check	1148	tooling_or_runtime_support	"selected_moves_summary": "10.0.0.2:1->vless,10.0.0.3:1->vless,10.0.0.6:1->vless",
current_egress	tools/v7-control-plane-governance-check	1172	tooling_or_runtime_support	"single_transient_non_telegram_service_failure_can_hard_block_current_egress"
selected_moves	tools/v7-control-plane-governance-check	1216	tooling_or_runtime_support	"selected_moves_for_single_instagram_failure_after_fix": 0
selected_moves	tools/v7-control-plane-governance-check	1217	tooling_or_runtime_support	if "selected_moves_for_single_instagram_failure_after_fix=0" in report
selected_moves	tools/v7-control-plane-governance-check	1218	tooling_or_runtime_support	or "actual: candidate_moves_total=0, selected_moves=0" in dry_run
selected_moves	tools/v7-control-plane-governance-check	1252	tooling_or_runtime_support	selected_moves_zero = (
selected_moves	tools/v7-control-plane-governance-check	1253	tooling_or_runtime_support	"latest_observed_selected_moves=[]" in proof
selected_moves	tools/v7-control-plane-governance-check	1254	tooling_or_runtime_support	or '"selected_moves": []' in planner
selected_moves	tools/v7-control-plane-governance-check	1255	tooling_or_runtime_support	or "planner_only_selected_moves=[]" in report
selected_moves	tools/v7-control-plane-governance-check	1285	tooling_or_runtime_support	"planner_only_selected_moves": 0 if selected_moves_zero else None,
selected_moves	tools/v7-control-plane-governance-check	1286	tooling_or_runtime_support	"planner_only_behavior_proven": runtime_deployed and selected_moves_zero and apply_timer_held,
selected_moves	tools/v7-control-plane-governance-check	1313	tooling_or_runtime_support	selected_moves = 3 if "final_planner_selected_moves=3" in classification else None
selected_moves	tools/v7-control-plane-governance-check	1337	tooling_or_runtime_support	"final_planner_selected_moves": selected_moves,
selected_moves	tools/v7-control-plane-governance-check	1340	tooling_or_runtime_support	"broad_failover_observed": True if selected_moves and selected_moves > 0 else None,
selected_moves	tools/v7-control-plane-governance-check	1356	tooling_or_runtime_support	"classify_post_policy_selected_moves_before_apply_restore"
selected_moves	tools/v7-control-plane-governance-check	1389	tooling_or_runtime_support	"selected_moves=[]" in report
selected_moves	tools/v7-control-plane-governance-check	1391	tooling_or_runtime_support	) or '"selected_moves": []' in snapshot
candidate_moves_total	tools/v7-control-plane-governance-check	1396	tooling_or_runtime_support	or "candidate_moves_total=16" in candidate_matrix
selected_moves	tools/v7-control-plane-governance-check	1399	tooling_or_runtime_support	selected_moves_count = (
selected_moves	tools/v7-control-plane-governance-check	1401	tooling_or_runtime_support	if "selected_moves_count=3" in report
selected_moves	tools/v7-control-plane-governance-check	1402	tooling_or_runtime_support	or "selected_moves_count=3" in candidate_matrix
selected_moves	tools/v7-control-plane-governance-check	1418	tooling_or_runtime_support	"selected_moves_count": selected_moves_count,
selected_moves	tools/v7-control-plane-governance-check	1419	tooling_or_runtime_support	"selected_moves_summary": (
selected_moves	tools/v7-control-plane-governance-check	1421	tooling_or_runtime_support	if selected_moves_count == 3
selected_moves	tools/v7-control-plane-governance-check	1468	tooling_or_runtime_support	selected_moves_zero = "final_planner_selected_moves=0" in report or "selected_moves=0" in verdict
selected_moves	tools/v7-control-plane-governance-check	1477	tooling_or_runtime_support	"final_planner_selected_moves": 0 if selected_moves_zero else None,
selected_moves	tools/v7-control-plane-governance-check	1541	tooling_or_runtime_support	selected_moves_empty = '"selected_moves": []' in combined or "selected_moves=[]" in combined
selected_moves	tools/v7-control-plane-governance-check	1560	tooling_or_runtime_support	"selected_moves_status": (
selected_moves	tools/v7-control-plane-governance-check	1561	tooling_or_runtime_support	"delayed_timer_driven_failover_then_selected_moves_empty"
selected_moves	tools/v7-control-plane-governance-check	1562	tooling_or_runtime_support	if selected_moves_empty and delayed_side_effects
selected_moves	tools/v7-control-plane-governance-check	1708	tooling_or_runtime_support	selected_moves = pre_json.get("selected_moves_by_sample") or []
selected_moves	tools/v7-control-plane-governance-check	1725	tooling_or_runtime_support	"selected_moves_all_zero": bool(selected_moves) and all(int(value) == 0 for value in selected_moves),
current_egress	tools/v7-control-plane-governance-check	2329	tooling_or_runtime_support	"current_egress": report_value("current_egress", "UNKNOWN"),
selected_moves	tools/v7-control-plane-governance-check	2438	tooling_or_runtime_support	final_selected_zero = monitor.count("selected_moves=0") >= 3
selected_moves	tools/v7-control-plane-governance-check	2477	tooling_or_runtime_support	"final_selected_moves_zero": final_selected_zero,
selected_moves	tools/v7-control-plane-governance-check	2526	tooling_or_runtime_support	"live_selected_moves_zero": (
selected_moves	tools/v7-control-plane-governance-check	2527	tooling_or_runtime_support	'"selected_moves": 0' in snapshot
selected_moves	tools/v7-control-plane-governance-check	2528	tooling_or_runtime_support	or "selected_moves=0" in snapshot
selected_moves	tools/v7-control-plane-governance-check	2529	tooling_or_runtime_support	or '"selected_moves": []' in snapshot
selected_moves	tools/v7-control-plane-governance-check	2591	tooling_or_runtime_support	"selected_moves_zero": (
selected_moves	tools/v7-control-plane-governance-check	2592	tooling_or_runtime_support	"selected_moves=0" in snapshot
selected_moves	tools/v7-control-plane-governance-check	2593	tooling_or_runtime_support	or '"selected_moves": 0' in snapshot
selected_moves	tools/v7-control-plane-governance-check	2594	tooling_or_runtime_support	or '"selected_moves": []' in snapshot
selected_moves	tools/v7-control-plane-governance-check	2707	tooling_or_runtime_support	and samples.count('"selected_moves": 0') >= 3
restore_barrier	tools/v7-control-plane-governance-check	2733	tooling_or_runtime_support	"restore_barrier_active": '"active": true' in barrier,
restore_barrier	tools/v7-control-plane-governance-check	2742	tooling_or_runtime_support	def e11_15_apply_restore_barrier_rehearsal_status() -> dict[str, Any]:
selected_moves	tools/v7-control-plane-governance-check	2768	tooling_or_runtime_support	selected_moves_samples = re.findall(r"selected_moves=(\d+)", observations)
selected_moves	tools/v7-control-plane-governance-check	2769	tooling_or_runtime_support	selected_moves_zero = selected_moves_samples and all(value == "0" for value in selected_moves_samples)
restore_barrier	tools/v7-control-plane-governance-check	2804	tooling_or_runtime_support	and "restore_barrier.active=true" in immediate + rehold
decisions	tools/v7-control-plane-governance-check	2806	tooling_or_runtime_support	or "decisions included `restore_barrier_failover_suppressed`" in rehold
selected_moves	tools/v7-control-plane-governance-check	2808	tooling_or_runtime_support	"selected_moves_during_rehearsal": report_value(
selected_moves	tools/v7-control-plane-governance-check	2809	tooling_or_runtime_support	"selected_moves_during_rehearsal",
selected_moves	tools/v7-control-plane-governance-check	2810	tooling_or_runtime_support	"0" if selected_moves_zero else "unknown",
selected_moves	tools/v7-control-plane-governance-check	2860	tooling_or_runtime_support	and '"selected_moves": 0' in post_fix
selected_moves	tools/v7-control-plane-governance-check	2891	tooling_or_runtime_support	"pre_fix_selected_moves": "3" if '"selected_moves": 3' in pre_fix else "unknown",
selected_moves	tools/v7-control-plane-governance-check	2892	tooling_or_runtime_support	"post_fix_selected_moves": "0" if '"selected_moves": 0' in post_fix else "unknown",
selected_moves	tools/v7-control-plane-governance-check	2933	tooling_or_runtime_support	'"clearance_selected_moves_before_guard": 3' in post_fix + observations + clearance
selected_moves	tools/v7-control-plane-governance-check	2935	tooling_or_runtime_support	and '"selected_moves": 0' in post_fix + observations + clearance
selected_moves	tools/v7-control-plane-governance-check	2944	tooling_or_runtime_support	and '"selected_moves": 0' in fail_closed
selected_moves	tools/v7-control-plane-governance-check	2955	tooling_or_runtime_support	"selected_moves_after_clearance": report_value(
selected_moves	tools/v7-control-plane-governance-check	2956	tooling_or_runtime_support	"selected_moves_after_clearance",
selected_moves	tools/v7-control-plane-governance-check	2957	tooling_or_runtime_support	"0" if '"selected_moves": 0' in observations else "unknown",
selected_moves	tools/v7-control-plane-governance-check	2959	tooling_or_runtime_support	"clearance_selected_moves_before_guard": "3"
selected_moves	tools/v7-control-plane-governance-check	2960	tooling_or_runtime_support	if '"clearance_selected_moves_before_guard": 3' in post_fix + observations + clearance
selected_moves	tools/v7-control-plane-governance-check	2985	tooling_or_runtime_support	"pre_fix_selected_moves": "3" if '"selected_moves": 3' in pre_fix else "unknown",
selected_moves	tools/v7-control-plane-governance-check	2986	tooling_or_runtime_support	"post_fix_selected_moves": "0" if '"selected_moves": 0' in post_fix else "unknown",
selected_moves	tools/v7-control-plane-governance-check	3003	tooling_or_runtime_support	selected = read_text(E11_18_TWO_USER_PROMOTION_CLEAN_ARTIFACTS["selected_moves"])
selected_moves	tools/v7-control-plane-governance-check	3018	tooling_or_runtime_support	selected_zero = '"selected_moves": 0' in selected or '"selected_moves": []' in selected
selected_moves	tools/v7-control-plane-governance-check	3020	tooling_or_runtime_support	'"clearance_max_selected_moves": 0' in selected
selected_moves	tools/v7-control-plane-governance-check	3021	tooling_or_runtime_support	and '"clearance_selected_moves_before_guard": 3' in selected
selected_moves	tools/v7-control-plane-governance-check	3052	tooling_or_runtime_support	"current_selected_moves": "0" if selected_zero else "unknown",
candidate_moves_total	tools/v7-control-plane-governance-check	3053	tooling_or_runtime_support	"candidate_moves_total": "9" if '"candidate_moves_total": 9' in selected else "unknown",
restore_barrier	tools/v7-control-plane-governance-check	3078	tooling_or_runtime_support	and "clearance_guard_reason=restore_barrier_clearance_generation_token_missing" in nonzero
restore_barrier	tools/v7-control-plane-governance-check	3080	tooling_or_runtime_support	and "clearance_guard_reason=restore_barrier_clearance_budget_and_generation_ok" in nonzero
restore_barrier	tools/v7-control-plane-governance-check	3082	tooling_or_runtime_support	and "restore_barrier_clearance_generation_mismatch" in nonzero
selected_moves	tools/v7-control-plane-governance-check	3084	tooling_or_runtime_support	and "restore_barrier_clearance_selected_moves_hash_mismatch" in nonzero
selected_moves	tools/v7-control-plane-governance-check	3086	tooling_or_runtime_support	and "restore_barrier_clearance_selected_moves_count_mismatch" in nonzero
selected_moves	tools/v7-control-plane-governance-check	3094	tooling_or_runtime_support	and "selected_moves=0" in live
restore_barrier	tools/v7-control-plane-governance-check	3316	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal = (
restore_barrier	tools/v7-control-plane-governance-check	3317	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal_status()
current_egress	tools/v7-control-plane-governance-check	3426	tooling_or_runtime_support	"one_user_canary_current_egress": "vless" if canary_approval_packet_ready else "",
current_egress	tools/v7-control-plane-governance-check	3443	tooling_or_runtime_support	"second_canary_current_egress": "vless" if second_canary_approval_packet_ready else "",
selected_moves	tools/v7-control-plane-governance-check	3773	tooling_or_runtime_support	"egress_1_selected_moves_count": egress_1_root_cause[
selected_moves	tools/v7-control-plane-governance-check	3774	tooling_or_runtime_support	"selected_moves_count"
selected_moves	tools/v7-control-plane-governance-check	3776	tooling_or_runtime_support	"egress_1_selected_moves_summary": egress_1_root_cause[
selected_moves	tools/v7-control-plane-governance-check	3777	tooling_or_runtime_support	"selected_moves_summary"
selected_moves	tools/v7-control-plane-governance-check	3824	tooling_or_runtime_support	"autoswitch_transient_policy_selected_moves_for_single_instagram_failure_after_fix": transient_policy_fix[
selected_moves	tools/v7-control-plane-governance-check	3825	tooling_or_runtime_support	"selected_moves_for_single_instagram_failure_after_fix"
selected_moves	tools/v7-control-plane-governance-check	3850	tooling_or_runtime_support	"autoswitch_policy_deploy_planner_only_selected_moves": runtime_policy_deploy[
selected_moves	tools/v7-control-plane-governance-check	3851	tooling_or_runtime_support	"planner_only_selected_moves"
selected_moves	tools/v7-control-plane-governance-check	3883	tooling_or_runtime_support	"apply_restore_after_policy_fix_final_planner_selected_moves": apply_restore_after_policy_fix[
selected_moves	tools/v7-control-plane-governance-check	3884	tooling_or_runtime_support	"final_planner_selected_moves"
selected_moves	tools/v7-control-plane-governance-check	3937	tooling_or_runtime_support	"post_policy_selected_moves_count": post_policy_egress_1_root_cause[
selected_moves	tools/v7-control-plane-governance-check	3938	tooling_or_runtime_support	"selected_moves_count"
selected_moves	tools/v7-control-plane-governance-check	3940	tooling_or_runtime_support	"post_policy_selected_moves_summary": post_policy_egress_1_root_cause[
selected_moves	tools/v7-control-plane-governance-check	3941	tooling_or_runtime_support	"selected_moves_summary"
selected_moves	tools/v7-control-plane-governance-check	3968	tooling_or_runtime_support	"fresh_apply_restore_retry_final_planner_selected_moves": fresh_apply_restore_retry[
selected_moves	tools/v7-control-plane-governance-check	3969	tooling_or_runtime_support	"final_planner_selected_moves"
selected_moves	tools/v7-control-plane-governance-check	4037	tooling_or_runtime_support	"post_restore_selected_moves_status": post_apply_restore_monitoring[
selected_moves	tools/v7-control-plane-governance-check	4038	tooling_or_runtime_support	"selected_moves_status"
selected_moves	tools/v7-control-plane-governance-check	4143	tooling_or_runtime_support	"fresh_restore_selected_moves_all_zero": fresh_restore_settle_observation[
selected_moves	tools/v7-control-plane-governance-check	4144	tooling_or_runtime_support	"selected_moves_all_zero"
current_egress	tools/v7-control-plane-governance-check	4713	tooling_or_runtime_support	"e11_7_current_egress": (
current_egress	tools/v7-control-plane-governance-check	4714	tooling_or_runtime_support	e11_7_fresh_second_canary_approval["current_egress"]
selected_moves	tools/v7-control-plane-governance-check	4863	tooling_or_runtime_support	"e11_10_final_selected_moves_zero": (
selected_moves	tools/v7-control-plane-governance-check	4864	tooling_or_runtime_support	e11_10_second_canary_closeout["final_selected_moves_zero"]
selected_moves	tools/v7-control-plane-governance-check	4962	tooling_or_runtime_support	"e11_12_selected_moves_zero": (
selected_moves	tools/v7-control-plane-governance-check	4963	tooling_or_runtime_support	e11_12_two_user_mini_cohort["selected_moves_zero"]
restore_barrier	tools/v7-control-plane-governance-check	5070	tooling_or_runtime_support	"e11_14_restore_barrier_active": (
restore_barrier	tools/v7-control-plane-governance-check	5071	tooling_or_runtime_support	e11_14_delayed_apply_restore_fix["restore_barrier_active"]
restore_barrier	tools/v7-control-plane-governance-check	5077	tooling_or_runtime_support	"e11_15_apply_restore_barrier_rehearsal_artifacts": (
restore_barrier	tools/v7-control-plane-governance-check	5078	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["artifacts"]
restore_barrier	tools/v7-control-plane-governance-check	5080	tooling_or_runtime_support	"e11_15_apply_restore_barrier_rehearsal_complete": (
restore_barrier	tools/v7-control-plane-governance-check	5081	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["artifacts_complete"]
restore_barrier	tools/v7-control-plane-governance-check	5084	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["barrier_rehearsal_executed"]
restore_barrier	tools/v7-control-plane-governance-check	5087	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["apply_timer_restored"]
restore_barrier	tools/v7-control-plane-governance-check	5090	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["apply_timer_final_state"]
restore_barrier	tools/v7-control-plane-governance-check	5093	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["user_movement_observed"]
restore_barrier	tools/v7-control-plane-governance-check	5096	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal[
restore_barrier	tools/v7-control-plane-governance-check	5101	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["barrier_consumed_by_apply"]
selected_moves	tools/v7-control-plane-governance-check	5103	tooling_or_runtime_support	"e11_15_selected_moves_during_rehearsal": (
restore_barrier	tools/v7-control-plane-governance-check	5104	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal[
selected_moves	tools/v7-control-plane-governance-check	5105	tooling_or_runtime_support	"selected_moves_during_rehearsal"
restore_barrier	tools/v7-control-plane-governance-check	5109	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["barrier_ttl_status"]
restore_barrier	tools/v7-control-plane-governance-check	5112	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["runtime_checks_ok"]
restore_barrier	tools/v7-control-plane-governance-check	5115	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["regressions_observed"]
restore_barrier	tools/v7-control-plane-governance-check	5118	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal[
restore_barrier	tools/v7-control-plane-governance-check	5123	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal[
restore_barrier	tools/v7-control-plane-governance-check	5128	tooling_or_runtime_support	e11_15_apply_restore_barrier_rehearsal["recommended_next_block"]
selected_moves	tools/v7-control-plane-governance-check	5170	tooling_or_runtime_support	"e11_16_pre_fix_selected_moves": (
selected_moves	tools/v7-control-plane-governance-check	5171	tooling_or_runtime_support	e11_16_post_ttl_generation_governance["pre_fix_selected_moves"]
selected_moves	tools/v7-control-plane-governance-check	5173	tooling_or_runtime_support	"e11_16_post_fix_selected_moves": (
selected_moves	tools/v7-control-plane-governance-check	5174	tooling_or_runtime_support	e11_16_post_ttl_generation_governance["post_fix_selected_moves"]
selected_moves	tools/v7-control-plane-governance-check	5203	tooling_or_runtime_support	"e11_17_selected_moves_after_clearance": (
selected_moves	tools/v7-control-plane-governance-check	5204	tooling_or_runtime_support	e11_17_generation_clearance_rehearsal["selected_moves_after_clearance"]
selected_moves	tools/v7-control-plane-governance-check	5206	tooling_or_runtime_support	"e11_17_clearance_selected_moves_before_guard": (
selected_moves	tools/v7-control-plane-governance-check	5208	tooling_or_runtime_support	"clearance_selected_moves_before_guard"
selected_moves	tools/v7-control-plane-governance-check	5237	tooling_or_runtime_support	"e11_17_pre_fix_selected_moves": (
selected_moves	tools/v7-control-plane-governance-check	5238	tooling_or_runtime_support	e11_17_generation_clearance_rehearsal["pre_fix_selected_moves"]
selected_moves	tools/v7-control-plane-governance-check	5240	tooling_or_runtime_support	"e11_17_post_fix_selected_moves": (
selected_moves	tools/v7-control-plane-governance-check	5241	tooling_or_runtime_support	e11_17_generation_clearance_rehearsal["post_fix_selected_moves"]
selected_moves	tools/v7-control-plane-governance-check	5284	tooling_or_runtime_support	"e11_18_current_selected_moves": (
selected_moves	tools/v7-control-plane-governance-check	5285	tooling_or_runtime_support	e11_18_two_user_promotion_clean["current_selected_moves"]
candidate_moves_total	tools/v7-control-plane-governance-check	5287	tooling_or_runtime_support	"e11_18_candidate_moves_total": (
candidate_moves_total	tools/v7-control-plane-governance-check	5288	tooling_or_runtime_support	e11_18_two_user_promotion_clean["candidate_moves_total"]
restore_barrier	tools/v7-control-plane-governance-check	5373	tooling_or_runtime_support	if e11_15_apply_restore_barrier_rehearsal["artifacts_complete"]
restore_barrier	tools/v7-control-plane-governance-check	5374	tooling_or_runtime_support	and e11_15_apply_restore_barrier_rehearsal["barrier_rehearsal_executed"]
restore_barrier	tools/v7-control-plane-governance-check	5375	tooling_or_runtime_support	and not e11_15_apply_restore_barrier_rehearsal["user_movement_observed"]
current_egress	tools/v7-control-plane-governance-check	5595	tooling_or_runtime_support	print(f"one_user_canary_current_egress={canary['one_user_canary_current_egress']}")
current_egress	tools/v7-control-plane-governance-check	5609	tooling_or_runtime_support	print(f"second_canary_current_egress={canary['second_canary_current_egress']}")
